Publisher ID,Event ID,Sex,Age Group,Social Grade,Date,Complete,VID
4,478,M,18_34,ABC1,03/03/2021,1,1002445
4,479,M,18_34,ABC1,03/03/2021,1,1002446
4,480,M,18_34,ABC1,03/03/2021,1,1002446
4,481,M,18_34,ABC1,03/03/2021,1,1002449
4,482,M,18_34,ABC1,03/03/2021,1,1002451
4,483,M,18_34,ABC1,03/03/2021,0,1002455
4,484,M,18_34,ABC1,03/03/2021,1,1002461
4,485,M,18_34,ABC1,03/03/2021,1,1002462
4,486,M,18_34,ABC1,03/03/2021,0,1002463
4,487,M,18_34,ABC1,03/03/2021,1,1002465
4,488,M,18_34,ABC1,03/03/2021,1,1002465
4,489,M,18_34,ABC1,03/03/2021,1,1002466
4,490,M,18_34,ABC1,03/03/2021,1,1002466
4,491,M,18_34,ABC1,03/03/2021,1,1002467
4,492,M,18_34,ABC1,03/03/2021,1,1002467
4,493,M,18_34,ABC1,03/03/2021,0,1002470
4,494,M,18_34,ABC1,03/03/2021,1,1002475
4,495,M,18_34,ABC1,03/03/2021,1,1002477
4,496,M,18_34,ABC1,03/03/2021,1,1002481
4,497,M,18_34,ABC1,03/03/2021,1,1002483
4,498,M,18_34,ABC1,03/03/2021,0,1002485
4,499,M,18_34,ABC1,03/03/2021,1,1002485
4,500,M,18_34,ABC1,03/03/2021,1,1002486
4,501,M,18_34,ABC1,03/03/2021,1,1002486
4,502,M,18_34,ABC1,03/03/2021,1,1002492
4,503,M,18_34,ABC1,03/03/2021,1,1002493
4,504,M,18_34,ABC1,03/03/2021,0,1002500
4,505,M,18_34,ABC1,03/03/2021,1,1002505
4,506,M,18_34,ABC1,03/03/2021,1,1002505
4,507,M,18_34,ABC1,03/03/2021,0,1002507
4,508,M,18_34,ABC1,03/03/2021,1,1002512
4,509,M,18_34,ABC1,03/03/2021,1,1002513
4,510,M,18_34,ABC1,03/03/2021,1,1002513
4,511,M,18_34,ABC1,03/03/2021,1,1002516
4,512,M,18_34,ABC1,03/03/2021,1,1002516
4,513,M,18_34,ABC1,03/03/2021,1,1002517
4,514,M,18_34,ABC1,03/03/2021,1,1002518
4,515,M,18_34,ABC1,03/03/2021,1,1002518
4,516,M,18_34,ABC1,03/03/2021,1,1002524
4,517,M,18_34,ABC1,03/03/2021,1,1002526
4,518,M,18_34,ABC1,03/03/2021,0,1002532
4,519,M,18_34,ABC1,03/03/2021,1,1002533
4,520,M,18_34,ABC1,03/03/2021,1,1002533
4,521,M,18_34,ABC1,03/03/2021,1,1002535
4,522,M,18_34,ABC1,03/03/2021,1,1002535
4,523,M,18_34,ABC1,03/03/2021,1,1002537
4,524,M,18_34,ABC1,03/03/2021,1,1002538
4,525,M,18_34,ABC1,03/03/2021,1,1002540
4,526,M,18_34,ABC1,03/03/2021,1,1002542
4,527,M,18_34,ABC1,03/03/2021,1,1002543
4,528,M,18_34,ABC1,03/03/2021,1,1002543
4,529,M,18_34,ABC1,03/03/2021,1,1002543
4,530,M,18_34,ABC1,03/03/2021,1,1002548
4,531,M,18_34,ABC1,03/03/2021,1,1002549
4,532,M,18_34,ABC1,03/03/2021,1,1002551
4,533,M,18_34,ABC1,03/03/2021,0,1002553
4,534,M,18_34,ABC1,03/03/2021,1,1002557
4,535,M,18_34,ABC1,03/03/2021,0,1002557
4,536,M,18_34,ABC1,03/03/2021,1,1002560
4,537,M,18_34,ABC1,03/03/2021,1,1002564
4,538,M,18_34,ABC1,03/03/2021,0,1002564
4,539,M,18_34,ABC1,03/03/2021,1,1002571
4,540,M,18_34,ABC1,03/03/2021,1,1002571
4,541,M,18_34,ABC1,03/03/2021,1,1002573
4,542,M,18_34,ABC1,03/03/2021,1,1002576
4,543,M,18_34,ABC1,03/03/2021,1,1002578
4,544,M,18_34,ABC1,03/03/2021,1,1002579
4,545,M,18_34,ABC1,03/03/2021,1,1002584
4,546,M,18_34,ABC1,03/03/2021,1,1002595
4,547,M,18_34,ABC1,03/03/2021,1,1002596
4,548,M,18_34,ABC1,03/03/2021,1,1002598
4,549,M,18_34,ABC1,03/03/2021,1,1002598
4,550,M,18_34,ABC1,03/03/2021,0,1002602
4,551,M,18_34,ABC1,03/03/2021,1,1002603
4,552,M,18_34,ABC1,03/03/2021,1,1002603
4,553,M,18_34,ABC1,03/03/2021,1,1002605
4,554,M,18_34,ABC1,03/03/2021,1,1002606
4,555,M,18_34,ABC1,03/03/2021,1,1002608
4,556,M,18_34,ABC1,03/03/2021,1,1002612
4,557,M,18_34,ABC1,03/03/2021,0,1002612
4,558,M,18_34,ABC1,03/03/2021,1,1002614
4,559,M,18_34,ABC1,03/03/2021,1,1002614
4,560,M,18_34,ABC1,03/03/2021,1,1002614
4,561,M,18_34,ABC1,03/03/2021,1,1002615
4,562,M,18_34,ABC1,03/03/2021,0,1002615
4,563,M,18_34,ABC1,03/03/2021,1,1002615
4,564,M,18_34,ABC1,03/03/2021,1,1002616
4,565,M,18_34,ABC1,03/03/2021,1,1002626
4,566,M,18_34,ABC1,03/03/2021,0,1002630
4,567,M,18_34,ABC1,03/03/2021,0,1002630
4,568,M,18_34,ABC1,03/03/2021,1,1002631
4,569,M,18_34,ABC1,03/03/2021,1,1002635
4,570,M,18_34,ABC1,03/03/2021,1,1002640
4,571,M,18_34,ABC1,03/03/2021,1,1002646
4,572,M,18_34,ABC1,03/03/2021,1,1002646
4,573,M,18_34,ABC1,03/03/2021,0,1002650
4,574,M,18_34,ABC1,03/03/2021,1,1002651
4,575,M,18_34,ABC1,03/03/2021,1,1002651
4,576,M,18_34,ABC1,03/03/2021,1,1002652
4,577,M,18_34,ABC1,03/03/2021,1,1002653
4,578,M,18_34,ABC1,03/03/2021,0,1002654
4,579,M,18_34,ABC1,03/03/2021,1,1002655
4,580,M,18_34,ABC1,03/03/2021,1,1002660
4,581,M,18_34,ABC1,03/03/2021,1,1002661
4,582,M,18_34,ABC1,03/03/2021,0,1002661
4,583,M,18_34,ABC1,03/03/2021,1,1002662
4,584,M,18_34,ABC1,03/03/2021,1,1002663
4,585,M,18_34,ABC1,03/03/2021,1,1002664
4,586,M,18_34,ABC1,03/03/2021,1,1002664
4,587,M,18_34,ABC1,03/03/2021,1,1002665
4,588,M,18_34,ABC1,03/03/2021,1,1002667
4,589,M,18_34,ABC1,03/03/2021,1,1002668
4,590,M,18_34,ABC1,03/03/2021,1,1002670
4,591,M,18_34,ABC1,03/03/2021,1,1002673
4,592,M,18_34,ABC1,03/03/2021,1,1002674
4,593,M,18_34,ABC1,03/03/2021,1,1002674
4,594,M,18_34,ABC1,03/03/2021,0,1002675
4,595,M,18_34,ABC1,03/03/2021,1,1002677
4,596,M,18_34,ABC1,03/03/2021,1,1002679
4,597,M,18_34,ABC1,03/03/2021,0,1002680
4,598,M,18_34,ABC1,03/03/2021,1,1002684
4,599,M,18_34,ABC1,03/03/2021,1,1002685
4,600,M,18_34,ABC1,03/03/2021,1,1002687
4,601,M,18_34,ABC1,03/03/2021,1,1002694
4,602,M,18_34,ABC1,03/03/2021,1,1002695
4,603,M,18_34,ABC1,03/03/2021,0,1002700
4,604,M,18_34,ABC1,03/03/2021,1,1002701
4,605,M,18_34,ABC1,03/03/2021,1,1002701
4,606,M,18_34,ABC1,03/03/2021,1,1002711
4,607,M,18_34,ABC1,03/03/2021,0,1002714
4,608,M,18_34,ABC1,03/03/2021,1,1002728
4,609,M,18_34,ABC1,03/03/2021,1,1002796
4,610,M,18_34,ABC1,03/03/2021,1,1002796
4,611,M,18_34,ABC1,03/03/2021,1,1002797
4,612,M,18_34,ABC1,03/03/2021,0,1002798
4,613,M,18_34,ABC1,03/03/2021,1,1002800
4,614,M,18_34,ABC1,03/03/2021,1,1002801
4,615,M,18_34,ABC1,03/03/2021,1,1002803
4,616,M,18_34,ABC1,03/03/2021,0,1002804
4,617,M,18_34,ABC1,03/03/2021,1,1002808
4,618,M,18_34,ABC1,03/03/2021,1,1002808
4,619,M,18_34,ABC1,03/03/2021,1,1002809
4,620,M,18_34,ABC1,03/03/2021,1,1002810
4,621,M,18_34,ABC1,03/03/2021,0,1002811
4,622,M,18_34,ABC1,03/03/2021,1,1002813
4,623,M,18_34,ABC1,03/03/2021,1,1002813
4,624,M,18_34,ABC1,03/03/2021,0,1002813
4,625,M,18_34,ABC1,03/03/2021,1,1002815
4,626,M,18_34,ABC1,03/03/2021,1,1002818
4,627,M,18_34,ABC1,03/03/2021,1,1002819
4,628,M,18_34,ABC1,03/03/2021,1,1002819
4,629,M,18_34,ABC1,03/03/2021,0,1002820
4,630,M,18_34,ABC1,03/03/2021,1,1002821
4,631,M,18_34,ABC1,03/03/2021,1,1002823
4,632,M,18_34,ABC1,03/03/2021,1,1002823
4,633,M,18_34,ABC1,03/03/2021,1,1002825
4,634,M,18_34,ABC1,03/03/2021,1,1002826
4,635,M,18_34,ABC1,03/03/2021,0,1002826
4,636,M,18_34,ABC1,03/03/2021,1,1002828
4,637,M,18_34,ABC1,03/03/2021,1,1002830
4,638,M,18_34,ABC1,03/03/2021,0,1002830
4,639,M,18_34,ABC1,03/03/2021,1,1003106
4,640,M,18_34,ABC1,03/03/2021,1,1003242
4,641,M,18_34,ABC1,03/03/2021,1,1003530
4,642,M,18_34,ABC1,03/03/2021,1,1003809
4,643,M,18_34,ABC1,03/03/2021,1,1003830
4,644,M,18_34,ABC1,03/03/2021,1,1003844
4,645,M,18_34,ABC1,03/03/2021,1,1003848
4,646,M,18_34,ABC1,03/03/2021,1,1003901
4,647,M,18_34,ABC1,03/03/2021,1,1003967
4,648,M,18_34,ABC1,03/03/2021,1,1003980
4,649,M,18_34,ABC1,03/03/2021,1,1003989
4,650,M,18_34,ABC1,04/03/2021,1,1001922
4,651,M,18_34,ABC1,04/03/2021,0,1002331
4,652,M,18_34,ABC1,04/03/2021,1,1002336
4,653,M,18_34,ABC1,04/03/2021,1,1002342
4,654,M,18_34,ABC1,04/03/2021,1,1002346
4,655,M,18_34,ABC1,04/03/2021,0,1002351
4,656,M,18_34,ABC1,04/03/2021,1,1002353
4,657,M,18_34,ABC1,04/03/2021,1,1002363
4,658,M,18_34,ABC1,04/03/2021,1,1002367
4,659,M,18_34,ABC1,04/03/2021,1,1002368
4,660,M,18_34,ABC1,04/03/2021,1,1002370
4,661,M,18_34,ABC1,04/03/2021,1,1002371
4,662,M,18_34,ABC1,04/03/2021,1,1002371
4,663,M,18_34,ABC1,04/03/2021,0,1002377
4,664,M,18_34,ABC1,04/03/2021,1,1002379
4,665,M,18_34,ABC1,04/03/2021,1,1002381
4,666,M,18_34,ABC1,04/03/2021,1,1002382
4,667,M,18_34,ABC1,04/03/2021,1,1002385
4,668,M,18_34,ABC1,04/03/2021,1,1002391
4,669,M,18_34,ABC1,04/03/2021,1,1002394
4,670,M,18_34,ABC1,04/03/2021,1,1002401
4,671,M,18_34,ABC1,04/03/2021,1,1002404
4,672,M,18_34,ABC1,04/03/2021,1,1002405
4,673,M,18_34,ABC1,04/03/2021,0,1002408
4,674,M,18_34,ABC1,04/03/2021,1,1002411
4,675,M,18_34,ABC1,04/03/2021,1,1002412
4,676,M,18_34,ABC1,04/03/2021,1,1002413
4,677,M,18_34,ABC1,04/03/2021,0,1002415
4,678,M,18_34,ABC1,04/03/2021,1,1002416
4,679,M,18_34,ABC1,04/03/2021,1,1002417
4,680,M,18_34,ABC1,04/03/2021,1,1002419
4,681,M,18_34,ABC1,04/03/2021,1,1002421
4,682,M,18_34,ABC1,04/03/2021,0,1002423
4,683,M,18_34,ABC1,04/03/2021,1,1002426
4,684,M,18_34,ABC1,04/03/2021,1,1002428
4,685,M,18_34,ABC1,04/03/2021,1,1002428
4,686,M,18_34,ABC1,04/03/2021,1,1002428
4,687,M,18_34,ABC1,04/03/2021,0,1002430
4,688,M,18_34,ABC1,04/03/2021,1,1002432
4,689,M,18_34,ABC1,04/03/2021,1,1002432
4,690,M,18_34,ABC1,04/03/2021,1,1002434
4,691,M,18_34,ABC1,04/03/2021,1,1002435
4,692,M,18_34,ABC1,04/03/2021,1,1002436
4,693,M,18_34,ABC1,04/03/2021,1,1002437
4,694,M,18_34,ABC1,04/03/2021,1,1002438
4,695,M,18_34,ABC1,04/03/2021,1,1002438
4,696,M,18_34,ABC1,04/03/2021,1,1002438
4,697,M,18_34,ABC1,04/03/2021,1,1002446
4,698,M,18_34,ABC1,04/03/2021,1,1002446
4,699,M,18_34,ABC1,04/03/2021,0,1002451
4,700,M,18_34,ABC1,04/03/2021,0,1002453
4,701,M,18_34,ABC1,04/03/2021,1,1002456
4,702,M,18_34,ABC1,04/03/2021,0,1002458
4,703,M,18_34,ABC1,04/03/2021,1,1002459
4,704,M,18_34,ABC1,04/03/2021,0,1002459
4,705,M,18_34,ABC1,04/03/2021,1,1002460
4,706,M,18_34,ABC1,04/03/2021,1,1002465
4,707,M,18_34,ABC1,04/03/2021,1,1002465
4,708,M,18_34,ABC1,04/03/2021,1,1002468
4,709,M,18_34,ABC1,04/03/2021,1,1002468
4,710,M,18_34,ABC1,04/03/2021,1,1002476
4,711,M,18_34,ABC1,04/03/2021,1,1002477
4,712,M,18_34,ABC1,04/03/2021,0,1002479
4,713,M,18_34,ABC1,04/03/2021,1,1002484
4,714,M,18_34,ABC1,04/03/2021,0,1002486
4,715,M,18_34,ABC1,04/03/2021,1,1002492
4,716,M,18_34,ABC1,04/03/2021,1,1002496
4,717,M,18_34,ABC1,04/03/2021,1,1002498
4,718,M,18_34,ABC1,04/03/2021,1,1002507
4,719,M,18_34,ABC1,04/03/2021,1,1002510
4,720,M,18_34,ABC1,04/03/2021,1,1002513
4,721,M,18_34,ABC1,04/03/2021,1,1002517
4,722,M,18_34,ABC1,04/03/2021,1,1002518
4,723,M,18_34,ABC1,04/03/2021,1,1002520
4,724,M,18_34,ABC1,04/03/2021,1,1002523
4,725,M,18_34,ABC1,04/03/2021,1,1002526
4,726,M,18_34,ABC1,04/03/2021,1,1002527
4,727,M,18_34,ABC1,04/03/2021,1,1002530
4,728,M,18_34,ABC1,04/03/2021,1,1002532
4,729,M,18_34,ABC1,04/03/2021,1,1002533
4,730,M,18_34,ABC1,04/03/2021,1,1002535
4,731,M,18_34,ABC1,04/03/2021,1,1002535
4,732,M,18_34,ABC1,04/03/2021,1,1002536
4,733,M,18_34,ABC1,04/03/2021,1,1002539
4,734,M,18_34,ABC1,04/03/2021,0,1002542
4,735,M,18_34,ABC1,04/03/2021,1,1002551
4,736,M,18_34,ABC1,04/03/2021,1,1002554
4,737,M,18_34,ABC1,04/03/2021,1,1002556
4,738,M,18_34,ABC1,04/03/2021,1,1002558
4,739,M,18_34,ABC1,04/03/2021,1,1002562
4,740,M,18_34,ABC1,04/03/2021,1,1002562
4,741,M,18_34,ABC1,04/03/2021,1,1002569
4,742,M,18_34,ABC1,04/03/2021,1,1002571
4,743,M,18_34,ABC1,04/03/2021,1,1002573
4,744,M,18_34,ABC1,04/03/2021,0,1002574
4,745,M,18_34,ABC1,04/03/2021,0,1002575
4,746,M,18_34,ABC1,04/03/2021,0,1002576
4,747,M,18_34,ABC1,04/03/2021,1,1002576
4,748,M,18_34,ABC1,04/03/2021,1,1002581
4,749,M,18_34,ABC1,04/03/2021,1,1002583
4,750,M,18_34,ABC1,04/03/2021,1,1002587
4,751,M,18_34,ABC1,04/03/2021,0,1002587
4,752,M,18_34,ABC1,04/03/2021,1,1002590
4,753,M,18_34,ABC1,04/03/2021,1,1002591
4,754,M,18_34,ABC1,04/03/2021,1,1002592
4,755,M,18_34,ABC1,04/03/2021,1,1002596
4,756,M,18_34,ABC1,04/03/2021,1,1002596
4,757,M,18_34,ABC1,04/03/2021,1,1002597
4,758,M,18_34,ABC1,04/03/2021,1,1002599
4,759,M,18_34,ABC1,04/03/2021,1,1002601
4,760,M,18_34,ABC1,04/03/2021,1,1002601
4,761,M,18_34,ABC1,04/03/2021,1,1002602
4,762,M,18_34,ABC1,04/03/2021,1,1002604
4,763,M,18_34,ABC1,04/03/2021,1,1002607
4,764,M,18_34,ABC1,04/03/2021,1,1002610
4,765,M,18_34,ABC1,04/03/2021,1,1002617
4,766,M,18_34,ABC1,04/03/2021,1,1002620
4,767,M,18_34,ABC1,04/03/2021,1,1002622
4,768,M,18_34,ABC1,04/03/2021,1,1002623
4,769,M,18_34,ABC1,04/03/2021,1,1002625
4,770,M,18_34,ABC1,04/03/2021,1,1002626
4,771,M,18_34,ABC1,04/03/2021,0,1002627
4,772,M,18_34,ABC1,04/03/2021,0,1002629
4,773,M,18_34,ABC1,04/03/2021,1,1002630
4,774,M,18_34,ABC1,04/03/2021,0,1002631
4,775,M,18_34,ABC1,04/03/2021,1,1002636
4,776,M,18_34,ABC1,04/03/2021,0,1002636
4,777,M,18_34,ABC1,04/03/2021,1,1002642
4,778,M,18_34,ABC1,04/03/2021,1,1002649
4,779,M,18_34,ABC1,04/03/2021,1,1002650
4,780,M,18_34,ABC1,04/03/2021,1,1002651
4,781,M,18_34,ABC1,04/03/2021,1,1002661
4,782,M,18_34,ABC1,04/03/2021,1,1002662
4,783,M,18_34,ABC1,04/03/2021,1,1002663
4,784,M,18_34,ABC1,04/03/2021,1,1002663
4,785,M,18_34,ABC1,04/03/2021,1,1002672
4,786,M,18_34,ABC1,04/03/2021,1,1002678
4,787,M,18_34,ABC1,04/03/2021,1,1002683
4,788,M,18_34,ABC1,04/03/2021,1,1002692
4,789,M,18_34,ABC1,04/03/2021,1,1002694
4,790,M,18_34,ABC1,04/03/2021,1,1002696
4,791,M,18_34,ABC1,04/03/2021,1,1002700
4,792,M,18_34,ABC1,04/03/2021,1,1002700
4,793,M,18_34,ABC1,04/03/2021,1,1002702
4,794,M,18_34,ABC1,04/03/2021,1,1002702
4,795,M,18_34,ABC1,04/03/2021,1,1002704
4,796,M,18_34,ABC1,04/03/2021,0,1002707
4,797,M,18_34,ABC1,04/03/2021,1,1002708
4,798,M,18_34,ABC1,04/03/2021,1,1002713
4,799,M,18_34,ABC1,04/03/2021,1,1002713
4,800,M,18_34,ABC1,04/03/2021,1,1002713
4,801,M,18_34,ABC1,04/03/2021,0,1002715
4,802,M,18_34,ABC1,04/03/2021,1,1002715
4,803,M,18_34,ABC1,04/03/2021,1,1002750
4,804,M,18_34,ABC1,04/03/2021,1,1002762
4,805,M,18_34,ABC1,04/03/2021,0,1002788
4,806,M,18_34,ABC1,04/03/2021,0,1002796
4,807,M,18_34,ABC1,04/03/2021,1,1002798
4,808,M,18_34,ABC1,04/03/2021,1,1002800
4,809,M,18_34,ABC1,04/03/2021,1,1002800
4,810,M,18_34,ABC1,04/03/2021,1,1002801
4,811,M,18_34,ABC1,04/03/2021,0,1002801
4,812,M,18_34,ABC1,04/03/2021,1,1002801
4,813,M,18_34,ABC1,04/03/2021,0,1002803
4,814,M,18_34,ABC1,04/03/2021,1,1002807
4,815,M,18_34,ABC1,04/03/2021,1,1002808
4,816,M,18_34,ABC1,04/03/2021,1,1002813
4,817,M,18_34,ABC1,04/03/2021,1,1002815
4,818,M,18_34,ABC1,04/03/2021,1,1002817
4,819,M,18_34,ABC1,04/03/2021,1,1002819
4,820,M,18_34,ABC1,04/03/2021,0,1002822
4,821,M,18_34,ABC1,04/03/2021,1,1002825
4,822,M,18_34,ABC1,04/03/2021,1,1002826
4,823,M,18_34,ABC1,04/03/2021,0,1002827
4,824,M,18_34,ABC1,04/03/2021,1,1002828
4,825,M,18_34,ABC1,04/03/2021,1,1002832
4,826,M,18_34,ABC1,04/03/2021,1,1003753
4,827,M,18_34,ABC1,04/03/2021,1,1003771
4,828,M,18_34,ABC1,04/03/2021,1,1003900
4,829,M,18_34,ABC1,04/03/2021,1,1003903
4,830,M,18_34,ABC1,04/03/2021,1,1003976
4,831,M,18_34,ABC1,05/03/2021,1,1000244
4,832,M,18_34,ABC1,05/03/2021,0,1000571
4,833,M,18_34,ABC1,05/03/2021,0,1001716
4,834,M,18_34,ABC1,05/03/2021,0,1001734
4,835,M,18_34,ABC1,05/03/2021,0,1001946
4,836,M,18_34,ABC1,05/03/2021,1,1002208
4,837,M,18_34,ABC1,05/03/2021,0,1002331
4,838,M,18_34,ABC1,05/03/2021,1,1002333
4,839,M,18_34,ABC1,05/03/2021,1,1002334
4,840,M,18_34,ABC1,05/03/2021,1,1002335
4,841,M,18_34,ABC1,05/03/2021,1,1002337
4,842,M,18_34,ABC1,05/03/2021,1,1002346
4,843,M,18_34,ABC1,05/03/2021,1,1002351
4,844,M,18_34,ABC1,05/03/2021,1,1002352
4,845,M,18_34,ABC1,05/03/2021,1,1002362
4,846,M,18_34,ABC1,05/03/2021,0,1002366
4,847,M,18_34,ABC1,05/03/2021,1,1002368
4,848,M,18_34,ABC1,05/03/2021,1,1002369
4,849,M,18_34,ABC1,05/03/2021,0,1002377
4,850,M,18_34,ABC1,05/03/2021,1,1002378
4,851,M,18_34,ABC1,05/03/2021,1,1002379
4,852,M,18_34,ABC1,05/03/2021,1,1002380
4,853,M,18_34,ABC1,05/03/2021,1,1002381
4,854,M,18_34,ABC1,05/03/2021,1,1002381
4,855,M,18_34,ABC1,05/03/2021,1,1002387
4,856,M,18_34,ABC1,05/03/2021,0,1002392
4,857,M,18_34,ABC1,05/03/2021,0,1002392
4,858,M,18_34,ABC1,05/03/2021,1,1002395
4,859,M,18_34,ABC1,05/03/2021,1,1002400
4,860,M,18_34,ABC1,05/03/2021,1,1002402
4,861,M,18_34,ABC1,05/03/2021,1,1002403
4,862,M,18_34,ABC1,05/03/2021,1,1002405
4,863,M,18_34,ABC1,05/03/2021,1,1002406
4,864,M,18_34,ABC1,05/03/2021,1,1002406
4,865,M,18_34,ABC1,05/03/2021,1,1002412
4,866,M,18_34,ABC1,05/03/2021,1,1002413
4,867,M,18_34,ABC1,05/03/2021,1,1002416
4,868,M,18_34,ABC1,05/03/2021,1,1002420
4,869,M,18_34,ABC1,05/03/2021,1,1002420
4,870,M,18_34,ABC1,05/03/2021,1,1002422
4,871,M,18_34,ABC1,05/03/2021,1,1002424
4,872,M,18_34,ABC1,05/03/2021,1,1002426
4,873,M,18_34,ABC1,05/03/2021,1,1002427
4,874,M,18_34,ABC1,05/03/2021,1,1002428
4,875,M,18_34,ABC1,05/03/2021,1,1002429
4,876,M,18_34,ABC1,05/03/2021,1,1002431
4,877,M,18_34,ABC1,05/03/2021,1,1002434
4,878,M,18_34,ABC1,05/03/2021,0,1002441
4,879,M,18_34,ABC1,05/03/2021,1,1002442
4,880,M,18_34,ABC1,05/03/2021,0,1002443
4,881,M,18_34,ABC1,05/03/2021,1,1002443
4,882,M,18_34,ABC1,05/03/2021,1,1002446
4,883,M,18_34,ABC1,05/03/2021,1,1002447
4,884,M,18_34,ABC1,05/03/2021,1,1002447
4,885,M,18_34,ABC1,05/03/2021,1,1002448
4,886,M,18_34,ABC1,05/03/2021,1,1002450
4,887,M,18_34,ABC1,05/03/2021,1,1002456
4,888,M,18_34,ABC1,05/03/2021,0,1002456
4,889,M,18_34,ABC1,05/03/2021,1,1002460
4,890,M,18_34,ABC1,05/03/2021,1,1002460
4,891,M,18_34,ABC1,05/03/2021,1,1002464
4,892,M,18_34,ABC1,05/03/2021,1,1002466
4,893,M,18_34,ABC1,05/03/2021,0,1002468
4,894,M,18_34,ABC1,05/03/2021,1,1002470
4,895,M,18_34,ABC1,05/03/2021,1,1002472
4,896,M,18_34,ABC1,05/03/2021,1,1002474
4,897,M,18_34,ABC1,05/03/2021,1,1002476
4,898,M,18_34,ABC1,05/03/2021,1,1002476
4,899,M,18_34,ABC1,05/03/2021,0,1002478
4,900,M,18_34,ABC1,05/03/2021,0,1002480
4,901,M,18_34,ABC1,05/03/2021,1,1002483
4,902,M,18_34,ABC1,05/03/2021,1,1002488
4,903,M,18_34,ABC1,05/03/2021,1,1002489
4,904,M,18_34,ABC1,05/03/2021,1,1002489
4,905,M,18_34,ABC1,05/03/2021,1,1002494
4,906,M,18_34,ABC1,05/03/2021,1,1002499
4,907,M,18_34,ABC1,05/03/2021,1,1002505
4,908,M,18_34,ABC1,05/03/2021,1,1002505
4,909,M,18_34,ABC1,05/03/2021,0,1002508
4,910,M,18_34,ABC1,05/03/2021,1,1002510
4,911,M,18_34,ABC1,05/03/2021,1,1002512
4,912,M,18_34,ABC1,05/03/2021,1,1002515
4,913,M,18_34,ABC1,05/03/2021,1,1002516
4,914,M,18_34,ABC1,05/03/2021,0,1002516
4,915,M,18_34,ABC1,05/03/2021,1,1002518
4,916,M,18_34,ABC1,05/03/2021,0,1002521
4,917,M,18_34,ABC1,05/03/2021,1,1002521
4,918,M,18_34,ABC1,05/03/2021,1,1002521
4,919,M,18_34,ABC1,05/03/2021,1,1002521
4,920,M,18_34,ABC1,05/03/2021,1,1002524
4,921,M,18_34,ABC1,05/03/2021,1,1002524
4,922,M,18_34,ABC1,05/03/2021,1,1002528
4,923,M,18_34,ABC1,05/03/2021,1,1002543
4,924,M,18_34,ABC1,05/03/2021,1,1002546
4,925,M,18_34,ABC1,05/03/2021,1,1002549
4,926,M,18_34,ABC1,05/03/2021,0,1002552
4,927,M,18_34,ABC1,05/03/2021,0,1002563
4,928,M,18_34,ABC1,05/03/2021,1,1002564
4,929,M,18_34,ABC1,05/03/2021,1,1002570
4,930,M,18_34,ABC1,05/03/2021,1,1002572
4,931,M,18_34,ABC1,05/03/2021,1,1002574
4,932,M,18_34,ABC1,05/03/2021,1,1002574
4,933,M,18_34,ABC1,05/03/2021,1,1002581
4,934,M,18_34,ABC1,05/03/2021,1,1002582
4,935,M,18_34,ABC1,05/03/2021,1,1002582
4,936,M,18_34,ABC1,05/03/2021,1,1002586
4,937,M,18_34,ABC1,05/03/2021,1,1002586
4,938,M,18_34,ABC1,05/03/2021,1,1002586
4,939,M,18_34,ABC1,05/03/2021,1,1002587
4,940,M,18_34,ABC1,05/03/2021,1,1002588
4,941,M,18_34,ABC1,05/03/2021,1,1002589
4,942,M,18_34,ABC1,05/03/2021,1,1002589
4,943,M,18_34,ABC1,05/03/2021,0,1002595
4,944,M,18_34,ABC1,05/03/2021,1,1002596
4,945,M,18_34,ABC1,05/03/2021,1,1002605
4,946,M,18_34,ABC1,05/03/2021,0,1002616
4,947,M,18_34,ABC1,05/03/2021,1,1002621
4,948,M,18_34,ABC1,05/03/2021,1,1002627
4,949,M,18_34,ABC1,05/03/2021,1,1002629
4,950,M,18_34,ABC1,05/03/2021,1,1002639
4,951,M,18_34,ABC1,05/03/2021,1,1002641
4,952,M,18_34,ABC1,05/03/2021,1,1002645
4,953,M,18_34,ABC1,05/03/2021,0,1002650
4,954,M,18_34,ABC1,05/03/2021,1,1002651
4,955,M,18_34,ABC1,05/03/2021,1,1002651
4,956,M,18_34,ABC1,05/03/2021,1,1002652
4,957,M,18_34,ABC1,05/03/2021,1,1002653
4,958,M,18_34,ABC1,05/03/2021,1,1002653
4,959,M,18_34,ABC1,05/03/2021,1,1002655
4,960,M,18_34,ABC1,05/03/2021,1,1002665
4,961,M,18_34,ABC1,05/03/2021,1,1002667
4,962,M,18_34,ABC1,05/03/2021,1,1002675
4,963,M,18_34,ABC1,05/03/2021,1,1002675
4,964,M,18_34,ABC1,05/03/2021,1,1002676
4,965,M,18_34,ABC1,05/03/2021,1,1002676
4,966,M,18_34,ABC1,05/03/2021,1,1002677
4,967,M,18_34,ABC1,05/03/2021,1,1002678
4,968,M,18_34,ABC1,05/03/2021,1,1002680
4,969,M,18_34,ABC1,05/03/2021,1,1002683
4,970,M,18_34,ABC1,05/03/2021,1,1002688
4,971,M,18_34,ABC1,05/03/2021,1,1002692
4,972,M,18_34,ABC1,05/03/2021,1,1002693
4,973,M,18_34,ABC1,05/03/2021,1,1002693
4,974,M,18_34,ABC1,05/03/2021,1,1002693
4,975,M,18_34,ABC1,05/03/2021,1,1002701
